old url,new url
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=40,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=41,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=42,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=43,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=45,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=46,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=47,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads.php?categoryID=9,TNA
http://www.offshore-sea.org.uk/site/scripts/downloads_index.php,https://www.gov.uk/government/organisations/department-of-energy-climate-change/series/offshore-energy-strategic-environmental-assessments
http://www.offshore-sea.org.uk/site/scripts/email_friend.php?link=documents_info.php%3FdocumentID%3D22%26pageNumber%3D3,TNA
http://www.offshore-sea.org.uk/site/scripts/faqs_ask.php,https://www.gov.uk/feedback/contact
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=1#a1,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=10#a10,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=11#a11,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=12#a12,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=13#a13,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=14#a14,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=2#a2,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=3#a3,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=4#a4,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=5#a5,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=6#a6,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=7#a7,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=8#a8,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/faqs_index.php?faqID=9#a9,https://whitehall-admin.production.alphagov.co.uk/government/admin/detailed-guides/197274
http://www.offshore-sea.org.uk/site/scripts/forgot_password.php,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php#cat1,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php#cat13,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php#cat2,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php#cat4,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php#cat5,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php#cat8,TNA
http://www.offshore-sea.org.uk/site/scripts/links.php#cat9,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_index.php,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=10,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=2,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=3,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=4,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=5,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=6,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=7,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=8,TNA
http://www.offshore-sea.org.uk/site/scripts/meetings_info.php?meetingID=9,TNA
http://www.offshore-sea.org.uk/site/scripts/product_info.php?consultationID=&productID=4,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196503
http://www.offshore-sea.org.uk/site/scripts/product_info.php?consultationID=&productID=40,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/product_info.php?consultationID=&productID=64,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196476
http://www.offshore-sea.org.uk/site/scripts/product_info.php?consultationID=&productID=7,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/product_info.php?consultationID=&productID=98,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196430
http://www.offshore-sea.org.uk/site/scripts/product_info.php?consultationID=&productID=99,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196449
http://www.offshore-sea.org.uk/site/scripts/products.php,https://www.gov.uk/government/organisations/department-of-energy-climate-change/series/offshore-energy-strategic-environmental-assessments
http://www.offshore-sea.org.uk/site/scripts/register.php,https://public.govdelivery.com/accounts/UKDECC/subscriber/new
http://www.offshore-sea.org.uk/site/scripts/register.php?switchstyle=textonly.css,https://public.govdelivery.com/accounts/UKDECC/subscriber/new
http://www.offshore-sea.org.uk/site/scripts/sea_archive.php,TNA
http://www.offshore-sea.org.uk/site/scripts/site_map.php,TNA
http://www.offshore-sea.org.uk/site/scripts/whats_new_index.php,TNA
http://www.offshore-sea.org.uk/site/scripts/book_info.php?consultationID=17&bookID=17,TNA
http://www.offshore-sea.org.uk/consultations/Offshore_Energy_SEA_2/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196430
http://www.offshore-sea.org.uk/consultations/SEA_1/index.php,TNA
http://www.offshore-sea.org.uk/consultations/SEA_2/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196503
http://www.offshore-sea.org.uk/consultations/SEA_3/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196508
http://www.offshore-sea.org.uk/consultations/SEA_4/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196516
http://www.offshore-sea.org.uk/consultations/SEA_5/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/consultations/SEA_6/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/consultations/SEA_7/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196476
http://www.offshore-sea.org.uk/consultations/SEA_8/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196430
http://www.offshore-sea.org.uk/consultations/Wind_R2/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196461
http://www.offshore-sea.org.uk/site/scripts/book_info.php?consultationID=16&bookID=11,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/193697
http://www.offshore-sea.org.uk/site/scripts/book_info.php?consultationID=17&bookID=18,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/194011
http://www.offshore-sea.org.uk/site/scripts/book_info.php?consultationID=17&bookID=19,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196449
http://www.offshore-sea.org.uk/site/scripts/book_info.php?consultationID=5&bookID=6,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/193921
http://www.offshore-sea.org.uk/site/scripts/book_info.php?consultationID=6&bookID=7,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/193728
http://www.offshore-sea.org.uk/site/scripts/book_info.php?consultationID=7&bookID=9,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/193728
http://www.offshore-sea.org.uk/consultations/Wind_R2/index.php,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196461
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=10,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196508
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=100,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/196034
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=101,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=102,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=103,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=104,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=105,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=106,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=107,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=108,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=109,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=110,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=111,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=112,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=113,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=114,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=115,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=116,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196503
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=117,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=118,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196522
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=12,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196508
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=13,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196508
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=133,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196503
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=135,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=137,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=138,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=139,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=14,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196503
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=140,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=141,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=142,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=143,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=144,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=145,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=146,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=147,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=148,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=149,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=150,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=151,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=152,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=153,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=155,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=156,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=157,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
