old url,new url
http://www.cabinetoffice.gov.uk/intelligence.aspx,https://www.gov.uk/government/organisations/national-security
http://www.cabinetoffice.gov.uk/security_and_intelligence/community.aspx/,https://www.gov.uk/government/organisations/national-security
http://www.cabinetoffice.gov.uk/transparency,https://www.gov.uk/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services
http://www.cabinetoffice.gov.uk/chartermark/,TNA
http://www.cabinetoffice.gov.uk/media/416777/lmr100701.pdf,https://www.gov.uk/government/publications/government-ministers-and-responsibilities
http://www.cabinetoffice.gov.uk/ukresilience/preparedness/ccact.aspx,https://www.gov.uk/government/policies/improving-the-uks-ability-to-absorb-respond-to-and-recover-from-emergencies
http://www.cabinetoffice.gov.uk/chartermark.aspx,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/high-earners-pay-2012.csv,https://www.gov.uk/government/publications/senior-officials-high-earners-salaries
http://www.cabinetoffice.gov.uk/devolution.aspx,https://www.gov.uk/browse/citizenship/government/devolution-how-it-affects-policies-and-services
http://www.cabinetoffice.gov.uk/http:/digitalstandards.cabinetoffice.gov.uk/,http://digitalstandards.cabinetoffice.gov.uk/
http://www.cabinetoffice.gov.uk/http:/www.openpublicservices.cabinetoffice.gov.uk/,http://www.openpublicservices.cabinetoffice.gov.uk/
http://www.cabinetoffice.gov.uk/intelligence-security-resilience/civil-contingencies-uk-resilience/national_risk_register.aspx,https://www.gov.uk/government/publications/national-risk-register-of-civil-emergencies
http://www.cabinetoffice.gov.uk/media/207318/hmg_security_policy.pdf,https://www.gov.uk/government/publications/security-policy-framework
http://www.cabinetoffice.gov.uk/strategy/work_areas/accessprofessions.aspx,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/NY2013-list.pdf,https://www.gov.uk/government/publications/new-year-honours-2013
http://www.cabinetoffice.gov.uk/chartermark/holders/%7e/media/assets/www.cabinetoffice.gov.uk/chartermark/chartermark_colour%20gif.ashx,TNA
http://www.cabinetoffice.gov.uk/propriety_and_ethics/ministers/ministerial_code.aspx,https://www.gov.uk/government/publications/ministerial-code
http://www.cabinetoffice.gov.uk/resource-library/civil-contingencies-act-short-guide-revised,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/NY2013-departmental-list.pdf,https://www.gov.uk/government/publications/new-year-honours-2013
http://www.cabinetoffice.gov.uk/strategy/news/press_releases/,https://www.gov.uk/government/announcements?departments%5B%5D=cabinet-office
http://www.cabinetoffice.gov.uk/media/111428/spf.pdf,https://www.gov.uk/government/publications/security-policy-framework
http://www.cabinetoffice.gov.uk/media/cabinetoffice/corp/assets/publications/reports/isc/iwmdia.pdf,TNA
http://www.cabinetoffice.gov.uk/media/cabinetoffice/strategy/assets/caboffce%20alcoholhar.pdf,TNA
http://www.cabinetoffice.gov.uk/media/cabinetoffice/strategy/assets/strat+data.pdf,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/Government-Construction-Strategy.pdf,https://www.gov.uk/government/publications/government-construction-strategy
http://www.cabinetoffice.gov.uk/sites/default/files/resources/HMG_Security_Policy_Framework-v8_April-2012.pdf,https://www.gov.uk/government/publications/security-policy-framework
http://www.cabinetoffice.gov.uk/social_exclusion_task_force/context.aspx,TNA
http://www.cabinetoffice.gov.uk/strategy/news/press_releases/2013.aspx,https://www.gov.uk/government/announcements?departments%5B%5D=cabinet-office
http://www.cabinetoffice.gov.uk/Class/Post.asp,TNA
http://www.cabinetoffice.gov.uk/content/cabinet-office-structure,https://www.gov.uk/government/organisations/cabinet-office/about
http://www.cabinetoffice.gov.uk/intelligence-security-resilience/national-security.aspx,https://www.gov.uk/government/organisations/national-security
http://www.cabinetoffice.gov.uk/media/227102/fair-access.pdf,TNA
http://www.cabinetoffice.gov.uk/media/318020/open_source.pdf,https://www.gov.uk/government/publications/open-source-open-standards-and-re-use-government-action-plan
http://www.cabinetoffice.gov.uk/media/426261/building-stronger-civil-society.pdf,https://www.gov.uk/government/consultations/supporting-a-stronger-civil-society
http://www.cabinetoffice.gov.uk/media/cabinetoffice/strategy/assets/publications/world_class_public_services.pdf,TNA
http://www.cabinetoffice.gov.uk/spf/faqs.aspx,https://www.gov.uk/government/publications/security-policy-framework
http://www.cabinetoffice.gov.uk/content,https://www.gov.uk/government/organisations/cabinet-office
http://www.cabinetoffice.gov.uk/reg.asp,https://www.gov.uk/government/organisations/cabinet-office
http://www.cabinetoffice.gov.uk/government/policies/growing-the-social-investment-market,https://www.gov.uk/government/policies/growing-the-social-investment-market
http://www.cabinetoffice.gov.uk/government/topics/transport,https://www.gov.uk/government/topics/transport
http://www.cabinetoffice.gov.uk/labels.rdf,https://www.gov.uk/government/organisations/cabinet-office
http://www.cabinetoffice.gov.uk/third_sector/,https://www.gov.uk/government/organisations/cabinet-office/series/civil-society-update-series
http://www.cabinetoffice.gov.uk/third_sector/real_help_for_communities.aspx,https://www.gov.uk/government/organisations/cabinet-office/series/civil-society-update-series
http://www.cabinetoffice.gov.uk/ceremonial/honours/wear.asp,https://www.gov.uk/honours
http://www.cabinetoffice.gov.uk/media/132464/060516flubcpchecklist.pdf,TNA
http://www.cabinetoffice.gov.uk/media/291370/bs7666-v2-0-xsd-PostCodeType.htm,TNA
http://www.cabinetoffice.gov.uk/media/426258/support-stronger-civil-society.pdf,https://www.gov.uk/government/consultations/supporting-a-stronger-civil-society
http://www.cabinetoffice.gov.uk/newsroom/news_releases/2010/100531-open.aspx,TNA
http://www.cabinetoffice.gov.uk/regulation/,https://www.gov.uk/government/topics/regulation-reform
http://www.cabinetoffice.gov.uk/signup.php,https://www.gov.uk/government/email-signup?organisation=cabinet-office
http://www.cabinetoffice.gov.uk/sites/default/files/resources/spadinpost2012.csv,https://www.gov.uk/government/organisations/cabinet-office/series/special-advisers-transparency-publications
http://www.cabinetoffice.gov.uk/ukresilience/preparedness/businesscontinuity.aspx,https://www.gov.uk/government/policies/improving-the-uks-ability-to-absorb-respond-to-and-recover-from-emergencies
http://www.cabinetoffice.gov.uk/about-cabinet-office/cabinet-office-structure.aspx,https://www.gov.uk/government/organisations/cabinet-office/series/cabinet-office-structure-charts
http://www.cabinetoffice.gov.uk/government_it.aspx,TNA
http://www.cabinetoffice.gov.uk/govtalk.aspx,TNA
http://www.cabinetoffice.gov.uk/media/352958/published+memorandum+of+understanding.pdf,TNA
http://www.cabinetoffice.gov.uk/newsroom/press_office.aspx,https://www.gov.uk/government/publications/cabinet-office-press-office-contacts
http://www.cabinetoffice.gov.uk/propriety_and_ethics/ministers/travel_gifts.aspx,https://www.gov.uk/government/organisations/cabinet-office/series/ministers-transparency-publications
http://www.cabinetoffice.gov.uk/reports/power_of_information.aspx,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/,http://webarchive.nationalarchives.gov.uk/20130128101412/http://www.cabinetoffice.gov.uk/resource-library
http://www.cabinetoffice.gov.uk/social_action.aspx,https://www.gov.uk/government/policies/promoting-social-action-encouraging-and-enabling-people-to-play-a-more-active-part-in-society
http://www.cabinetoffice.gov.uk/ukresilience/ccs.aspx,http://webarchive.nationalarchives.gov.uk/20130128101412/http://www.cabinetoffice.gov.uk/content/civil-contingencies-secretariat-communications
http://www.cabinetoffice.gov.uk/anti-social-behaviour-on-public-transport-safety-measures,TNA
http://www.cabinetoffice.gov.uk/government/organisations/department-for-communities-and-local-government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
http://www.cabinetoffice.gov.uk/government/organisations/identity-and-passport-service,https://www.gov.uk/government/organisations/identity-and-passport-service
http://www.cabinetoffice.gov.uk/government/policies/ensuring-the-future-of-the-universal-postal-service-and-post-office-network-services,https://www.gov.uk/government/policies/ensuring-the-future-of-the-universal-postal-service-and-post-office-network-services
http://www.cabinetoffice.gov.uk/government/policies/supporting-the-library-services-provided-by-local-authorities,https://www.gov.uk/government/policies/supporting-the-library-services-provided-by-local-authorities
http://www.cabinetoffice.gov.uk/media/131642/flu_managing_deaths_framework.pdf,https://www.gov.uk/government/publications/planning-for-a-possible-flu-pandemic-a-framework-for-planners-preparing-to-manage-deaths
http://www.cabinetoffice.gov.uk/media/205173/durham.pdf,TNA
http://www.cabinetoffice.gov.uk/media/cabinetoffice/strategy/assets/food/food_matters_es.pdf,TNA
http://www.cabinetoffice.gov.uk/news/government-invests-%C2%A330-million-modernise-local-charity-support-services,https://www.gov.uk/government/news/government-invests-30-million-to-modernise-local-charity-support-services
http://www.cabinetoffice.gov.uk/newsroom/news_releases/2010/100701-quangos.aspx,http://webarchive.nationalarchives.gov.uk/20130128101412/http://www.cabinetoffice.gov.uk/news/new-legislation-introduced-enable-quango-reforms
http://www.cabinetoffice.gov.uk/newsroom/news_releases/2010/100723-datasets.aspx,http://webarchive.nationalarchives.gov.uk/20130128101412/http://www.cabinetoffice.gov.uk/news/government-removes-barrier-to-public-data-use
http://www.cabinetoffice.gov.uk/penalty-notices-for-disorder-pnd,TNA
http://www.cabinetoffice.gov.uk/public-request-to-order-disposal-request-form,https://www.gov.uk/government/publications/the-public-request-to-order-disposal-process--2
http://www.cabinetoffice.gov.uk/publications.aspx,https://www.gov.uk/government/publications
http://www.cabinetoffice.gov.uk/regulation/consultation/,https://www.gov.uk/government/publications?keywords=&publication_filter_option=consultations&topics%5B%5D=all&departments%5B%5D=all&world_locations%5B%5D=all&direction=before&date=2013-06-01
http://www.cabinetoffice.gov.uk/sites/default/files/resources/cabinet-office-staff-template-seniordata.csv,https://www.gov.uk/government/publications/cabinet-office-staff-and-salary-data-archive
http://www.cabinetoffice.gov.uk/social_exclusion.aspx,TNA
http://www.cabinetoffice.gov.uk/third_sector/news/news_stories/090330_roadshows.aspx,https://www.gov.uk/government/announcements?departments%5B%5D=cabinet-office
http://www.cabinetoffice.gov.uk/third_sector/news/news_stories/090917_cioresponse.aspx,https://www.gov.uk/government/announcements?departments%5B%5D=cabinet-office
http://www.cabinetoffice.gov.uk/user/register,https://www.gov.uk/government/organisations/cabinet-office
http://www.cabinetoffice.gov.uk/whateverthisshouldntwork,https://www.gov.uk/government/organisations/cabinet-office
http://www.cabinetoffice.gov.uk/civil_service_reform.aspx,https://www.gov.uk/government/organisations/efficiency-and-reform-group
http://www.cabinetoffice.gov.uk/government/uploads/system/uploads/attachment_data/file/60878/cat-2-responders-telecoms.pdf,https://www.gov.uk/government/publications/civil-contingencies-act-category-2-responders-overview-of-sectors-and-emergency-planning-arrangements
http://www.cabinetoffice.gov.uk/government/uploads/system/uploads/attachment_data/file/85795/Spend-Transactions-with-descriptions-CO-06-Jun-2010.csv,https://www.gov.uk/government/organisations/cabinet-office/series/cabinet-office-spend-data
http://www.cabinetoffice.gov.uk/government/uploads/system/uploads/attachment_data/file/85825/CO-Transparency-data-July-2012.csv,http://webarchive.nationalarchives.gov.uk/20130128101412/http://www.cabinetoffice.gov.uk/resource-library/payroll-costs-and-non-consolidated-pay-data
http://www.cabinetoffice.gov.uk/intelligence/,http://webarchive.nationalarchives.gov.uk/20130128101412/http://www.cabinetoffice.gov.uk/content/intelligence/
http://www.cabinetoffice.gov.uk/media/428509/exposurevcsesectorfundingcuts.pdf,TNS
http://www.cabinetoffice.gov.uk/media/cabinetoffice/propriety_and_ethics/assets/travel_2007_2008.pdf,TNA
http://www.cabinetoffice.gov.uk/media/cabinetoffice/social_exclusion_task_force/assets/publications_1997_to_2006/making_transport_2003.pdf,TNA
http://www.cabinetoffice.gov.uk/media/cabinetoffice/strategy/assets/food/food_matters1.pdf,TNA
http://www.cabinetoffice.gov.uk/newsroom/news_releases/2010/100518-news-big-society-launch.aspx,https://www.gov.uk/government/publications/building-the-big-society
http://www.cabinetoffice.gov.uk/propriety_and_ethics/viewing_advice.aspx,TNA
http://www.cabinetoffice.gov.uk/resource-library/owner/134,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/cabinet-draft-manual.pdf,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/cabinet-office-staff-template.rdf,https://www.gov.uk/government/organisations/cabinet-office/series/cabinet-office-structure-charts
http://www.cabinetoffice.gov.uk/third_sector/social_enterprise/,https://www.gov.uk/government/publications/business-support-for-social-enterprises
http://www.cabinetoffice.gov.uk/upload/assets/www.cabinetoffice.gov.uk/strategy/farrington_paper_2006.pdf,TNA
http://www.cabinetoffice.gov.uk/voluntary-sector/social-enterprise.aspx,https://www.gov.uk/government/publications/business-support-for-social-enterprises
http://www.cabinetoffice.gov.uk/voluntary-sector/volunteering-giving.aspx,https://www.gov.uk/government/get-involved#take-part
http://www.cabinetoffice.gov.uk/conduct.aspx,TNA
http://www.cabinetoffice.gov.uk/foi/reading_room/topic/previous_administration.aspx,TNA
http://www.cabinetoffice.gov.uk/government/policies/helping-troubled-families-turn-their-lives-around,https://www.gov.uk/government/policies/helping-troubled-families-turn-their-lives-around
http://www.cabinetoffice.gov.uk/intelligence-security-resilience/intelligence-and-protective-security.aspx,https://www.gov.uk/government/organisations/national-security
http://www.cabinetoffice.gov.uk/media/141734/transgov-strategy.pdf,TNA
http://www.cabinetoffice.gov.uk/media/205208/nottinghamnottinghamshire.pdf,TNA
http://www.cabinetoffice.gov.uk/media/428506/better_together.pdf,https://www.gov.uk/government/publications/buy-better-together-community-challenge
http://www.cabinetoffice.gov.uk/media/98307/guide_to_cabinet.pdf,TNA
http://www.cabinetoffice.gov.uk/newsroom/news_releases/2010.aspx,https://www.gov.uk/government/announcements?departments%5B%5D=cabinet-office
http://www.cabinetoffice.gov.uk/newsroom/news_releases/2010/100813-green.aspx,TNA
http://www.cabinetoffice.gov.uk/propriety_and_ethics/ministers.aspx,TNA
http://www.cabinetoffice.gov.uk/public_service_reform.aspx,https://www.gov.uk/government/organisations/efficiency-and-reform-group
http://www.cabinetoffice.gov.uk/regulation/consultation/code/introduction.asp,TNA
http://www.cabinetoffice.gov.uk/regulation/documents/pst/pdf/concord.pdf,TNA
http://www.cabinetoffice.gov.uk/reports/national_security_strategy.aspx,https://www.gov.uk/government/publications/the-national-security-strategy-a-strong-britain-in-an-age-of-uncertainty
http://www.cabinetoffice.gov.uk/sitemap.aspx,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/BIT_FraudErrorDebt_accessible.pdf,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/Chapter%2016%20Annex%20B.pdf,TNA
http://www.cabinetoffice.gov.uk/social_exclusion_task_force/publications/reaching_out/reaching_out.aspx,TNA
http://www.cabinetoffice.gov.uk/terms_and_conditions.aspx,TNA
http://www.cabinetoffice.gov.uk/third_sector/social_enterprise.aspx,https://www.gov.uk/government/publications/business-support-for-social-enterprises
http://www.cabinetoffice.gov.uk/ukresilience/pandemicflu.aspx,https://www.gov.uk/government/publications/preparing-for-pandemic-flu-supplementary-guidance-for-local-resilience-forum-planners
http://www.cabinetoffice.gov.uk/upload/assets/www.cabinetoffice.gov.uk/third_sector/guidance_funders_06.pdf,https://www.gov.uk/government/publications/third-sector-investment-programme-financial-assistance-fund-2010-2011
http://www.cabinetoffice.gov.uk/voluntary-sector/role-public-services.aspx,TNA
http://www.cabinetoffice.gov.uk/voluntary-sector/sector-support.aspx,TNA
http://www.cabinetoffice.gov.uk/about_the_cabinet_office/publicserviceagreements.aspx,TNA
http://www.cabinetoffice.gov.uk/about-cabinet-office/cabinet-office-ministers.aspx,https://www.gov.uk/government/organisations/cabinet-office
http://www.cabinetoffice.gov.uk/crime,https://www.gov.uk/government/topics/crime-and-policing
http://www.cabinetoffice.gov.uk/government/policies/bringing-people-together-in-strong-united-communities,https://www.gov.uk/government/policies/bringing-people-together-in-strong-united-communities
http://www.cabinetoffice.gov.uk/government/policies/giving-people-more-power-over-what-happens-in-their-neighbourhood,https://www.gov.uk/government/policies/giving-people-more-power-over-what-happens-in-their-neighbourhood
http://www.cabinetoffice.gov.uk/government/policies/keeping-the-uk-safe-in-cyberspace,https://www.gov.uk/government/policies/keeping-the-uk-safe-in-cyberspace
http://www.cabinetoffice.gov.uk/government/policies/making-it-easier-to-set-up-and-run-a-charity-social-enterprise-or-voluntary-organisation,https://www.gov.uk/government/publications/making-it-easier-to-set-up-and-run-a-charity-social-enterprise-or-voluntary-organisation-progress-update
http://www.cabinetoffice.gov.uk/government/policies/marking-relevant-national-events-and-ceremonies,https://www.gov.uk/government/policies/marking-relevant-national-events-and-ceremonies
http://www.cabinetoffice.gov.uk/government/topics/housing,https://www.gov.uk/government/topics/housing
http://www.cabinetoffice.gov.uk/media/cabinetoffice/strategy/assets/2technical.pdf,TNA
http://www.cabinetoffice.gov.uk/newsroom/news_releases/2010/101014-big-society-strategy.aspx,https://www.gov.uk/government/publications/building-the-big-society
http://www.cabinetoffice.gov.uk/newsroom/statements/transparency/pm-letter.aspx,https://www.gov.uk/government/topics/government-efficiency-transparency-and-accountability
http://www.cabinetoffice.gov.uk/niwat32tx,TNA
http://www.cabinetoffice.gov.uk/publications/reports/intelligence/isc_7july_report.pdf,https://www.gov.uk/government/publications/intelligence-and-security-committee-special-ad-hoc-reports
http://www.cabinetoffice.gov.uk/regulation/consultation/code/index.asp,TNA
http://www.cabinetoffice.gov.uk/regulation/ria/toolkit/competition.asp,TNA
http://www.cabinetoffice.gov.uk/resource-library/cabinet-office-controls-guidance.,https://www.gov.uk/government/publications/cabinet-office-controls-guidance-version-3-1
http://www.cabinetoffice.gov.uk/resource-library/cabinet-office-permanent-secretaries%25E2%2580%2599-meetings-external-organisations,https://www.gov.uk/government/organisations/cabinet-office/series/cabinet-office-permanent-secretaries-meetings-with-external-organisations
http://www.cabinetoffice.gov.uk/resource-library/charitableincorporated-organisation-cio-secondary-legislationparliament,https://www.gov.uk/government/publications/charitable-incorporated-organisation-secondary-legislation-before-parliament
http://www.cabinetoffice.gov.uk/sites/default/files/resources/01-G-CloudVision.pdf,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/consolidated-guidance-iosp.pdf,TNA
http://www.cabinetoffice.gov.uk/sites/default/files/resources/Emergency%20Preparedness_chapter3.pdf,https://www.gov.uk/government/publications/emergency-preparedness
http://www.cabinetoffice.gov.uk/sites/default/files/resources/GCS_Publication_Departmental_Cost_Benchmarking_Progress_10-Dec-12.pdf,TNA
http://www.cabinetoffice.gov.uk/viewing_advice.aspx,TNA
http://www.cabinetoffice.gov.uk/voluntary-sector.aspx,TNA
