old url,new url
http://www.culture.gov.uk/rss/5716.xml,https://www.gov.uk/government/announcements.atom?departments%5B%5D=department-for-culture-media-sport
http://www.culture.gov.uk/rss/5717.xml,https://www.gov.uk/government/announcements.atom?departments%5B%5D=department-for-culture-media-sport
http://www.culture.gov.uk/rss/6832.xml,https://www.gov.uk/government/announcements.atom?departments%5B%5D=department-for-culture-media-sport
http://www.culture.gov.uk/rss/7677.xml,https://www.gov.uk/government/announcements.atom?departments%5B%5D=department-for-culture-media-sport
http://www.culture.gov.uk/rss/7678.xml,https://www.gov.uk/government/announcements.atom?departments%5B%5D=department-for-culture-media-sport
http://www.culture.gov.uk/rss/7680.xml,https://www.gov.uk/government/announcements.atom?departments%5B%5D=department-for-culture-media-sport
